['[CLS]', 'but', 'his', 'showboating', 'wise-cracker', 'stock', 'persona', 'sure', 'is', 'getting', 'old', '[SEP]']	[7.519059727201238e-05, 6.688170833513141e-05, 7.54685461288318e-05, 0.00017603356900508516, 0.0002274157159263268, 5.752288780058734e-05, 5.767103357356973e-05, 6.0652422689599916e-05, 6.404212035704404e-05, 5.585576218436472e-05, 5.698045060853474e-05, 0.999025821685791]
['[CLS]', 'circuit', 'queens', '[SEP]']	[0.1482526808977127, 0.1412709355354309, 0.14305274188518524, 0.5674237012863159]
['[CLS]', 'a', 'lot', 'of', 'talent', 'is', 'wasted', 'in', 'this', 'crass', 'low-wattage', 'endeavor', '[SEP]']	[0.0002963540318887681, 0.00020479604427237064, 0.00020085254800505936, 0.00020842482626903802, 0.00021714024478569627, 0.00022914097644388676, 0.00019898962636943907, 0.00021482161537278444, 0.00026723818155005574, 0.0004256129323039204, 0.0008408802386838943, 0.00025254665524698794, 0.9964433312416077]
['[CLS]', 'the', 'second', 'coming', 'of', 'harry', 'potter', 'is', 'a', 'film', 'far', 'superior', 'to', 'its', 'predecessor', '[SEP]']	[0.0002383943647146225, 0.0001851069537224248, 0.00017398443014826626, 0.0001713574747554958, 0.00017185285105369985, 0.0001708967611193657, 0.0001997090148506686, 0.0002157778071705252, 0.0002200573799200356, 0.00022631097817793489, 0.00017787118849810213, 0.00018192509014625102, 0.00017175865650642663, 0.0001953883038368076, 0.00020452144963201135, 0.99709552526474]
['[CLS]', 'this', 'stuck', 'pig', 'of', 'a', 'movie', 'flails', 'limply', 'between', 'bizarre', 'comedy', 'and', 'pallid', 'horror', '[SEP]']	[1.4233692127163522e-05, 1.415045335306786e-05, 1.2196557690913323e-05, 1.2750969290209468e-05, 1.1827015441667754e-05, 1.1873247785842977e-05, 1.2194499504403211e-05, 3.43088331646868e-05, 2.1482029296748806e-05, 1.392282410961343e-05, 1.0971474694088101e-05, 1.1278261808911338e-05, 1.234244518855121e-05, 2.0967208001820836e-05, 1.2535232599475421e-05, 0.9997730255126953]
['[CLS]', 'the', 'film', 'just', 'might', 'turn', 'on', 'many', 'people', 'to', 'opera', 'in', 'general', 'an', 'art', 'form', 'at', 'once', 'visceral', 'and', 'spiritual', 'wonderfully', 'vulgar', 'and', 'sublimely', 'lofty', 'and', 'as', 'emotionally', 'grand', 'as', 'life', '[SEP]']	[3.5125728992113636e-09, 2.4078397053983736e-09, 2.750395466932787e-09, 2.5399378156265584e-09, 2.941741072959303e-09, 2.374822560824441e-09, 2.470347926220029e-09, 2.2820028089398647e-09, 2.3826762785006395e-09, 3.1704050496017544e-09, 2.6963336008378747e-09, 2.0645727349943854e-09, 2.2829953483238796e-09, 2.5013324744804777e-09, 2.1294270791116787e-09, 2.1465416111254854e-09, 2.0919834753385658e-09, 2.5563993144572805e-09, 6.3637413116879316e-09, 2.774839247265959e-09, 2.4052420055653556e-09, 4.58577398276816e-09, 2.7708886296551327e-09, 2.8814275410127266e-09, 4.374099304982337e-09, 4.4526404785472096e-09, 2.810988330992359e-09, 2.1442256858961173e-09, 2.2869830473837283e-09, 2.2881436745336714e-09, 2.448483638062271e-09, 2.131783860548353e-09, 1.0]
['[CLS]', 'the', 'delicious', 'trimmings', 'arrive', 'early', 'and', 'stay', 'late', 'filling', 'nearly', 'every', 'minute', 'with', 'a', 'lighthearted', 'glow', 'some', 'impudent', 'snickers', 'and', 'a', 'glorious', 'dose', 'of', '[SEP]']	[5.5609582716442674e-08, 3.854829344618338e-08, 3.429439132673906e-08, 1.0802736127857315e-07, 3.203583887056993e-08, 2.7968816596057877e-08, 3.982599849905455e-08, 3.076904420140636e-08, 2.8591310652359425e-08, 3.5348346472119374e-08, 2.6630216254375227e-08, 2.802718590544373e-08, 2.753010619471752e-08, 2.9152777969443378e-08, 3.145734339682349e-08, 5.5608749605084995e-08, 3.111078683559754e-08, 3.426379535653723e-08, 8.48773247241752e-08, 9.062420325278708e-08, 3.329510533944813e-08, 3.396908709873969e-08, 3.311441787445801e-08, 3.056134900703e-08, 4.1480074486344165e-08, 0.999998152256012]
['[CLS]', 'the', 'inhospitability', 'of', 'the', 'land', 'emphasizes', 'the', 'spare', 'precision', 'of', 'the', 'narratives', 'and', 'helps', 'to', 'give', 'them', 'an', 'atavistic', 'power', 'as', 'if', 'they', 'were', 'tales', 'that', 'had', 'been', 'handed', 'down', 'since', 'the', 'beginning', 'of', 'time', '[SEP]']	[6.241062351364235e-07, 3.9489043501816923e-07, 1.2886063984751672e-06, 3.399305228413141e-07, 4.113469458388863e-07, 4.5843620455343626e-07, 3.870402451866539e-07, 3.283192882008734e-07, 3.0479924362225574e-07, 3.0284692797977186e-07, 2.9780954946545535e-07, 3.8106773558865825e-07, 5.205723141443741e-07, 3.7795550156261015e-07, 3.579011433885171e-07, 3.430713775287586e-07, 3.258590481891588e-07, 4.5221938194117683e-07, 3.2957223083940335e-07, 1.0297650874235842e-06, 3.3711665992086637e-07, 3.4486370736885874e-07, 3.147119400637166e-07, 3.1827440238885174e-07, 3.463855478003097e-07, 4.2223618379466643e-07, 3.5801036801785813e-07, 3.609793850500864e-07, 3.354080604367482e-07, 3.505401764414273e-07, 3.091860492077103e-07, 3.4004042959168146e-07, 0.0007005958468653262, 3.1098491604097944e-07, 3.6347381637824583e-07, 3.831810033716465e-07, 0.9992850422859192]
['[CLS]', 'even', 'more', 'baffling', 'is', 'that', '[SEP]']	[0.010273494757711887, 0.00980880856513977, 0.009943235665559769, 0.03138529043644667, 0.012334996834397316, 0.01131017692387104, 0.9149439334869385]
['[CLS]', 'parker', 'should', 'be', 'commended', 'for', 'taking', 'a', 'fresh', 'approach', 'to', 'familiar', 'material', 'but', 'his', 'determination', 'to', 'remain', 'true', 'to', 'the', 'original', 'text', 'leads', 'him', 'to', 'adopt', 'a', 'somewhat', 'mannered', 'tone', 'that', 'ultimately', 'dulls', 'the', 'human', 'tragedy', 'at', 'the', '[SEP]']	[7.751664310440276e-10, 4.406499332088032e-10, 4.0000827650210624e-10, 3.649689439555459e-10, 3.454145303116718e-10, 3.6825195670608935e-10, 3.392437442073515e-10, 3.7039477041034274e-10, 3.2988176079662423e-10, 3.225782696514301e-10, 3.856362451593043e-10, 3.8014594250235234e-10, 3.865604780717291e-10, 8.804937334794261e-10, 5.119512591633679e-10, 3.1402097588895117e-10, 3.469768361519243e-10, 3.309139906537695e-10, 3.1591815274900625e-10, 3.2630542712297483e-10, 3.9788908279270174e-10, 3.6968264560677255e-10, 5.126831181812008e-10, 4.3272574412611675e-10, 5.789317913951209e-10, 3.967742800981e-10, 3.7720271350849544e-10, 3.698512329730619e-10, 3.3434055524139694e-10, 6.37373792633511e-10, 3.8853117945159e-10, 3.913006862976687e-10, 3.5088545957684403e-10, 7.052987083255857e-10, 3.9194830714350815e-10, 3.8722683393110913e-10, 3.9139472218785443e-10, 3.601380860196457e-10, 4.420220023337862e-10, 1.0]
['[CLS]', 'hard', 'endearing', 'caring', 'warm', '[SEP]']	[0.03475157916545868, 0.036759983748197556, 0.06802564486861229, 0.034072332084178925, 0.03563204035162926, 0.7907583713531494]
['[CLS]', 'i', 'have', 'no', 'problem', 'with', '[SEP]']	[0.030526531860232353, 0.03180720657110214, 0.031936708837747574, 0.030470186844468117, 0.033165354281663895, 0.03299658000469208, 0.8090975284576416]
['[CLS]', 'the', 'way', 'coppola', 'professes', 'his', 'love', 'for', 'movies', 'both', 'colorful', 'pop', 'junk', 'and', 'the', 'classics', 'that', 'unequivocally', 'qualify', 'as', 'art', 'is', 'giddily', 'entertaining', '[SEP]']	[7.503306420630906e-09, 5.372803979497576e-09, 4.746468551530825e-09, 1.3664216869102574e-08, 9.394467870293965e-09, 5.634356980976918e-09, 4.356909055758251e-09, 4.519567831096083e-09, 5.493464350081467e-09, 4.441900625096196e-09, 4.469205450163827e-09, 4.599785885517349e-09, 4.179478541033177e-09, 4.2092551666428335e-09, 4.278159604353959e-09, 4.435999567675708e-09, 4.7786432588736716e-09, 1.9874547563247802e-08, 4.40530856238297e-09, 4.686824262023492e-09, 4.6104053907924936e-09, 5.487840404327926e-09, 1.2727436882187249e-08, 5.269919167716353e-09, 1.0]
['[CLS]', 'both', 'the', 'crime', 'story', 'and', 'the', 'love', 'story', 'are', 'unusual', '[SEP]']	[0.00483119860291481, 0.0038661996368318796, 0.004282219801098108, 0.003365906421095133, 0.003961056936532259, 0.003697869135066867, 0.003982403315603733, 0.003230062313377857, 0.0036088444758206606, 0.004132735077291727, 0.0044454168528318405, 0.9565961360931396]
['[CLS]', 'a', 'creaky', 'staircase', 'gothic', '[SEP]']	[0.016531115397810936, 0.01752939447760582, 0.04376930370926857, 0.015653278678655624, 0.01569325290620327, 0.8908233046531677]
['[CLS]', 'norton', 'holds', 'the', 'film', 'together', '[SEP]']	[0.041068185120821, 0.04259558394551277, 0.0503232479095459, 0.04431778937578201, 0.04235362634062767, 0.042912404984235764, 0.7364290952682495]
['[CLS]', 'a', 'breathtaking', 'adventure', 'for', 'all', 'ages', 'spirit', 'tells', 'its', 'poignant', 'and', 'uplifting', 'story', 'in', 'a', 'stunning', 'fusion', 'of', 'music', 'and', 'images', '[SEP]']	[2.8504857141342654e-07, 2.3833104023651686e-07, 3.5266089071228635e-07, 2.1771285219074343e-07, 1.9579707100092492e-07, 1.923705355011407e-07, 1.9561362307740637e-07, 2.110167400815044e-07, 2.2037833957710973e-07, 2.516874246794032e-07, 3.538743982289816e-07, 1.9509234050474333e-07, 3.7149304432659846e-07, 1.9082273183812504e-07, 2.0244318932327587e-07, 1.9862775957335543e-07, 1.906622912883904e-07, 2.0312528192789614e-07, 1.9866963896220113e-07, 2.141017745316276e-07, 2.1564460439549293e-07, 2.1701862351619639e-07, 0.999995231628418]
['[CLS]', 'largely', 'a', 'for-fans', 'artifact', '[SEP]']	[0.0198074784129858, 0.019429322332143784, 0.019225595518946648, 0.0525607094168663, 0.01916693150997162, 0.8698098659515381]
['[CLS]', 'a', 'movie', 'so', 'bad', 'that', 'it', 'quickly', 'enters', 'the', 'pantheon', 'of', 'wreckage', 'that', 'includes', 'battlefield', 'earth', 'and', 'showgirls', '[SEP]']	[1.8299793737242e-05, 1.4882238247082569e-05, 1.7020216546370648e-05, 1.311968208028702e-05, 1.429633721272694e-05, 1.4301152987172827e-05, 1.4317268323793542e-05, 1.2510081432992592e-05, 1.4610432117478922e-05, 1.3719446542381775e-05, 1.4159916645439807e-05, 1.4008555808686651e-05, 1.6115984180942178e-05, 1.4978933904785663e-05, 1.5178774447122123e-05, 1.3602961189462803e-05, 1.360680198558839e-05, 1.5603756764903665e-05, 3.99431037294562e-05, 0.9996957778930664]
['[CLS]', 'a', 'solid', 'piece', 'of', 'journalistic', 'work', 'that', 'draws', 'a', 'picture', 'of', 'a', 'man', 'for', 'whom', 'political', 'expedience', 'became', 'a', 'deadly', 'foreign', 'policy', '[SEP]']	[4.868007863478852e-07, 4.1215858459509036e-07, 3.4554881267467863e-07, 3.2789154147394584e-07, 3.520027576087159e-07, 7.225527269838494e-07, 3.402895742965484e-07, 4.362684364878078e-07, 4.042584293983964e-07, 3.2779584557829367e-07, 3.105631662947417e-07, 3.204593781447329e-07, 3.154189300857979e-07, 3.555669820798357e-07, 3.33074439140546e-07, 3.3807864951995725e-07, 3.511993611482467e-07, 9.079125504740659e-07, 3.9272117646760307e-07, 3.3875383564918593e-07, 3.5280262977721577e-07, 3.399288743821671e-07, 3.62570204970325e-07, 0.9999904632568359]
['[CLS]', 'the', 'doofus-on', '-', 'the-loose', 'banter', 'of', 'welcome', 'to', 'collinwood', 'has', 'a', 'cocky', 'after-hours', 'loopiness', 'to', 'it', '[SEP]']	[2.3945401039782155e-07, 1.7667565543888486e-07, 4.949124416953055e-07, 1.1607509975419816e-07, 3.662689209704695e-07, 2.501484601680204e-07, 1.55399433765524e-07, 1.3240727980701195e-07, 1.3835015977292642e-07, 2.6922425888642465e-07, 1.6538429292722867e-07, 1.4206892728907405e-07, 1.3761312800397718e-07, 3.778949420052413e-07, 2.397251392949329e-07, 1.289354827349598e-07, 1.4232944067771314e-07, 0.9999961853027344]
['[CLS]', 'samuel', 'beckett', 'applied', 'to', 'the', 'iranian', 'voting', 'process', '[SEP]']	[0.007248463574796915, 0.00657443143427372, 0.007241440936923027, 0.008431965485215187, 0.007918206043541431, 0.007846619002521038, 0.006856822874397039, 0.008219164796173573, 0.007052525412291288, 0.9326101541519165]
['[CLS]', 'a', 'strangely', 'compelling', 'and', 'brilliantly', 'acted', 'psychological', 'drama', '[SEP]']	[0.003078895155340433, 0.0032384302467107773, 0.002803431125357747, 0.002607556525617838, 0.002826556097716093, 0.005130260018631816, 0.0024824771098792553, 0.002699160249903798, 0.0029255764093250036, 0.9722076058387756]
['[CLS]', 'often', 'gruelling', 'and', 'heartbreaking', 'to', 'witness', 'but', 'seldahl', 'and', '[SEP]']	[0.0002058575628325343, 0.0001767859939718619, 0.00046542596828658134, 0.00016617821529507637, 0.00030742125818505883, 0.00016495137242600322, 0.00016141882224474102, 0.00016789576329756528, 0.0004416998999658972, 0.000209701232961379, 0.9975330829620361]
['[CLS]', 'this', 'enthralling', 'documentary', 'is', 'at', 'once', 'playful', 'and', 'haunting', 'an', 'in-depth', 'portrait', 'of', 'an', 'iconoclastic', 'artist', 'who', 'was', 'fundamentally', 'unknowable', 'even', 'to', 'his', 'closest', 'friends', '[SEP]']	[9.552821866876116e-10, 7.327085049801951e-10, 1.9409690243943345e-09, 8.696532938223811e-10, 6.210332803568974e-10, 4.818546117668632e-10, 5.788136636653007e-10, 5.461034402465259e-10, 5.354836574156252e-10, 5.334376274035435e-10, 5.683355452923422e-10, 1.408106548028698e-09, 4.838660583317278e-10, 5.446305073597557e-10, 5.782221923489317e-10, 1.6462762819635657e-09, 6.860536583275234e-10, 6.171024802270608e-10, 6.785202399939294e-10, 6.144798003759888e-10, 2.0732676686563423e-09, 5.150648241247779e-10, 5.628564281323634e-10, 6.264988527959758e-10, 5.338550157496513e-10, 6.313319311779253e-10, 1.0]
['[CLS]', 'at', 'its', 'best', 'when', 'the', 'guarded', 'resentful', 'betty', 'and', 'the', 'manipulative', 'yet', 'needy', 'margot', 'are', 'front', 'and', 'center', '[SEP]']	[2.9717787128902273e-06, 2.0841566765739117e-06, 2.356889126531314e-06, 1.9325566427141894e-06, 2.7548885555006564e-06, 2.20419042307185e-06, 1.8359602336204262e-06, 5.473731789606973e-06, 2.5237882255169097e-06, 2.3180309653980657e-06, 2.1282587567839073e-06, 5.318022772371478e-06, 1.8404409729555482e-06, 2.0112051970500033e-06, 2.383050514254137e-06, 2.368064087931998e-06, 1.8744775616141851e-06, 2.0382435650390107e-06, 1.877166369013139e-06, 0.9999513626098633]
['[CLS]', 'ford', 'deserves', 'to', 'be', 'remembered', 'at', 'oscar', 'time', 'for', 'crafting', 'this', 'wonderful', 'portrait', 'of', 'a', 'conflicted', 'soldier', '[SEP]']	[2.357036282774061e-05, 1.7465130440541543e-05, 1.901725227071438e-05, 1.5907658962532878e-05, 1.5028112102299929e-05, 1.5142859410843812e-05, 1.776654607965611e-05, 1.8589656974654645e-05, 1.6114358004415408e-05, 1.529942892375402e-05, 3.161508357152343e-05, 1.6387550203944556e-05, 1.541111669212114e-05, 1.8144037312595174e-05, 1.5393270587082952e-05, 1.6866681107785553e-05, 3.111555997747928e-05, 2.0169840354355983e-05, 0.9996606111526489]
['[CLS]', 'that', 'is', 'essentially', '[SEP]']	[0.09380403906106949, 0.09833092242479324, 0.09732659161090851, 0.1006627157330513, 0.6098756194114685]
['[CLS]', 'while', 'obviously', 'an', 'extremely', 'personal', 'work', 'it', 'remains', 'inextricably', 'stuck', 'in', 'an', 'emotionally', 'unavailable', 'rut', '[SEP]']	[7.016750259936089e-06, 5.11331654706737e-06, 4.8047941163531505e-06, 4.584276666719234e-06, 4.645061380870175e-06, 4.85003965877695e-06, 5.959498139418429e-06, 5.9326594055164605e-06, 5.697389951819787e-06, 1.8157746126234997e-05, 5.101611350255553e-06, 4.926482688460965e-06, 5.174118086870294e-06, 5.024348865845241e-06, 4.760633601108566e-06, 1.0402530278952327e-05, 0.9998979568481445]
['[CLS]', 'a', 'dim-witted', 'and', 'lazy', 'spin-off', 'of', 'the', 'animal', 'planet', 'documentary', 'series', 'crocodile', 'hunter', 'is', 'entertainment', 'opportunism', 'at', 'its', 'most', 'glaring', '[SEP]']	[1.4878717990995938e-07, 1.3316861213752418e-07, 2.874401019425932e-07, 8.051366506833801e-08, 7.631347642700348e-08, 2.2386089426618128e-07, 7.963365789009913e-08, 8.598815526283943e-08, 7.197581197715408e-08, 7.114066136182373e-08, 7.655300038322821e-08, 7.593074968781366e-08, 8.895627701122066e-08, 7.072531360563517e-08, 1.0494915159142693e-07, 8.339743118312981e-08, 2.963251617416063e-07, 7.893350328913584e-08, 8.519133842810334e-08, 8.025470776829025e-08, 7.77563116116653e-08, 0.999998152256012]
['[CLS]', 'the', 'good', 'is', 'very', 'very', 'good', 'the', 'rest', 'runs', 'from', 'mildly', 'unimpressive', 'to', 'despairingly', 'awful', '[SEP]']	[4.785142664331943e-05, 4.131274909013882e-05, 3.396764805074781e-05, 3.746242873603478e-05, 3.2270185329252854e-05, 3.156789534841664e-05, 3.261898746131919e-05, 4.0241600800072774e-05, 3.576173185138032e-05, 3.9410377212334424e-05, 3.6967830965295434e-05, 3.308801387902349e-05, 9.421029426448513e-05, 3.3853622880997136e-05, 6.858339111204259e-05, 4.619075116352178e-05, 0.9993146061897278]
['[CLS]', 'methodical', 'measured', 'and', 'gently', 'tedious', 'in', 'its', 'comedy', 'secret', 'ballot', 'is', 'a', 'purposefully', 'reductive', 'movie', 'which', 'may', 'be', 'why', '[SEP]']	[3.535965902301541e-07, 5.591132037352509e-07, 2.686188338429929e-07, 2.9621853059325076e-07, 2.659117228631658e-07, 5.161088836302952e-07, 2.7831904958475207e-07, 2.829843879226246e-07, 2.918728796430514e-07, 2.500643176972517e-07, 2.4987431856970943e-07, 3.1379335041492595e-07, 2.899389244248596e-07, 5.237222069354175e-07, 7.496588239064295e-07, 3.203020355613262e-07, 3.2002603234104754e-07, 2.9748622409897507e-07, 2.700840298075491e-07, 2.87891737116297e-07, 0.9999933838844299]
['[CLS]', 'one', 'of', 'the', 'most', 'exciting', 'action', 'films', 'to', 'come', 'out', 'of', 'china', 'in', 'recent', 'years', '[SEP]']	[7.938582712085918e-05, 6.406398460967466e-05, 5.841375605086796e-05, 6.098703306633979e-05, 5.461704495246522e-05, 5.604977923212573e-05, 5.706931187887676e-05, 6.441870937123895e-05, 6.359175313264132e-05, 5.7143974117934704e-05, 5.951646380708553e-05, 5.867695654160343e-05, 6.252768798731267e-05, 6.170222332002595e-05, 5.493496064445935e-05, 5.627209975500591e-05, 0.999030590057373]
['[CLS]', 'the', 'film', 'feels', 'formulaic', 'its', 'plot', 'and', 'pacing', 'typical', 'hollywood', 'war-movie', 'stuff', 'while', 'the', 'performances', 'elicit', 'more', 'of', 'a', 'sense', 'of', 'deja', 'vu', 'than', 'awe', '[SEP]']	[2.6158224386563234e-07, 1.733713475005061e-07, 1.6807958047593274e-07, 1.9215509894365823e-07, 2.4035740864292165e-07, 1.5050585489007062e-07, 1.1918125863985551e-07, 1.424043887254811e-07, 1.306920722754512e-07, 1.3121622544076672e-07, 1.3404255128079967e-07, 4.000689273198077e-07, 1.315801227974589e-07, 1.7915624539455166e-07, 1.369571833720329e-07, 1.5293620947431918e-07, 2.6418250342885585e-07, 1.215924214648112e-07, 1.2361174128727725e-07, 1.424526203663845e-07, 1.2131883408983413e-07, 1.3265044174204377e-07, 2.3997246501039626e-07, 1.3276688548558013e-07, 1.4045717477984e-07, 1.980876902507589e-07, 0.9999961853027344]
['[CLS]', 'pitiful', 'slapdash', 'disaster', '[SEP]']	[0.015338042750954628, 0.028517555445432663, 0.04343913681805134, 0.01545368880033493, 0.8972516655921936]
['[CLS]', 'as', 'it', 'stands', '[SEP]']	[0.09068063646554947, 0.1071128398180008, 0.09824682772159576, 0.10165736079216003, 0.6023023724555969]
['[CLS]', 'returning', 'director', 'rob', 'minkoff', 'and', 'screenwriter', 'bruce', 'joel', 'rubin', 'have', 'done', 'a', 'fine', 'job', 'of', 'updating', '[SEP]']	[2.3267404685611837e-05, 1.8918775822385214e-05, 1.7327531168120913e-05, 1.6242664059973322e-05, 3.0246136702771764e-05, 2.179769035137724e-05, 1.5788893506396562e-05, 1.6284899174934253e-05, 1.579482704983093e-05, 1.560257987875957e-05, 2.5908566385624e-05, 1.8549173546489328e-05, 1.8195240045315586e-05, 1.764054650266189e-05, 1.5745361451990902e-05, 1.820379839045927e-05, 3.628246486186981e-05, 0.9996587038040161]
['[CLS]', 'the', 'venezuelans', 'say', 'things', 'like', 'si', 'pretty', '[SEP]']	[0.00780521659180522, 0.008234809152781963, 0.015798794105648994, 0.008756835013628006, 0.00735471211373806, 0.00835170317441225, 0.008961210958659649, 0.0077827246859669685, 0.9269538521766663]
['[CLS]', 'if', 'you', 'already', 'like', 'this', 'sort', 'of', 'thing', 'this', 'is', 'that', 'sort', 'of', 'thing', 'all', 'over', 'again', '[SEP]']	[0.00014646978524979204, 0.00014198773715179414, 0.00013977497292216867, 0.00010850062972167507, 0.00013240646512713283, 0.00011568682384677231, 0.00010353112156735733, 0.0001023781587718986, 0.00012796928058378398, 0.000123082339996472, 0.0001221528073074296, 0.0001229691260959953, 0.00010800827294588089, 0.00014409779396373779, 0.00012849635095335543, 0.00011650535452645272, 0.00011051395267713815, 0.00012329744640737772, 0.9977823495864868]
['[CLS]', 'an', 'awful', 'movie', 'that', 'will', 'only', 'satisfy', 'the', 'most', 'emotionally', 'malleable', 'of', 'filmgoers', '[SEP]']	[1.8672044461709447e-05, 1.656199492572341e-05, 1.758246435201727e-05, 1.6450718248961493e-05, 1.6298181435558945e-05, 1.828032691264525e-05, 1.5757004803163e-05, 1.7337530152872205e-05, 1.596877700649202e-05, 1.5520556189585477e-05, 1.6124378817039542e-05, 4.341282783570932e-05, 1.6118674466270022e-05, 4.7360519602079876e-05, 0.9997082352638245]
['[CLS]', 'this', 'is', 'an', 'extraordinary', 'film', 'not', 'least', 'because', 'it', 'is', 'japanese', 'and', 'yet', 'feels', 'universal', '[SEP]']	[0.00013173589832149446, 0.00012700150546152145, 0.00011493825149955228, 0.00010872747225221246, 0.00011361347424099222, 0.00012319754750933498, 0.00010816753638209775, 0.00011477746011223644, 0.00012575063738040626, 0.00011637065472314134, 0.00011552629439393058, 0.00011851837916765362, 0.00012082990724593401, 0.00012036789848934859, 0.00012605921074282378, 0.0001322040770901367, 0.9980821013450623]
['[CLS]', 'aptly', 'named', 'this', 'shimmering', 'beautifully', 'costumed', 'and', 'filmed', 'production', '[SEP]']	[0.001990286400541663, 0.0034295463701710105, 0.0019006157526746392, 0.0019284760346636176, 0.0016913643339648843, 0.0016997703351080418, 0.0031841490417718887, 0.0018242979422211647, 0.001523067126981914, 0.0016972911544144154, 0.9791312217712402]
['[CLS]', 'if', 'borstal', 'boy', '[SEP]']	[0.03206895664334297, 0.038771841675043106, 0.10013189911842346, 0.034418217837810516, 0.7946089506149292]
['[CLS]', 'griffiths', 'proves', '[SEP]']	[0.15280579030513763, 0.14860278367996216, 0.15120334923267365, 0.5473881959915161]
['[CLS]', 'the', 'asylum', 'material', 'is', 'gripping', 'as', 'are', 'the', 'scenes', 'of', 'jia', 'with', 'his', 'family', '[SEP]']	[0.0008728682878427207, 0.000910898030269891, 0.0007073330343700945, 0.0008059653337113559, 0.0008278187015093863, 0.0008296696469187737, 0.0007997966604307294, 0.0007223902503028512, 0.0007549453875981271, 0.000808493874501437, 0.0007427920936606824, 0.0006986379157751799, 0.0007020605844445527, 0.0006838792469352484, 0.0006472411332651973, 0.9884853363037109]
['[CLS]', 'by', 'the', 'time', '[SEP]']	[0.09655129909515381, 0.10427150130271912, 0.10270830988883972, 0.1020316407084465, 0.5944373607635498]
['[CLS]', 'about', 'as', 'exciting', 'to', 'watch', 'as', 'two', 'last-place', 'basketball', 'teams', 'playing', 'one', 'another', 'on', 'the', 'final', 'day', 'of', 'the', 'season', '[SEP]']	[3.353385181981139e-06, 2.7167211555934045e-06, 2.161355268981424e-06, 2.3025947939459e-06, 2.448874965921277e-06, 2.456162974340259e-06, 2.727249921008479e-06, 2.5658557660790393e-06, 6.621610054935445e-06, 2.635070813994389e-06, 2.2946198896534042e-06, 2.3840186713641742e-06, 2.0649461021093884e-06, 1.9086796783085447e-06, 2.388050688750809e-06, 3.813944204011932e-06, 2.268228399771033e-06, 2.0859781670878874e-06, 2.238182105429587e-06, 2.6066174996230984e-06, 2.6728250759333605e-06, 0.9999427199363708]
['[CLS]', 'girls', 'gone', 'wild', 'and', 'gone', 'civil', 'again', '[SEP]']	[0.012600110843777657, 0.01403825357556343, 0.014030530117452145, 0.011951660737395287, 0.013607912696897984, 0.013545619323849678, 0.011472349986433983, 0.01384043414145708, 0.8949130773544312]
['[CLS]', 'to', 'say', 'analyze', 'that', 'is', 'de', '[SEP]']	[0.022417601197957993, 0.02331245318055153, 0.022904114797711372, 0.022673094645142555, 0.02261160872876644, 0.022530531510710716, 0.025756804272532463, 0.83779376745224]
['[CLS]', 'like', 'being', 'trapped', 'inside', 'a', 'huge', 'video', 'game', 'where', 'exciting', 'inane', 'images', 'keep', 'popping', 'past', 'your', 'head', 'and', 'the', 'same', 'illogical', 'things', 'keep', 'happening', 'over', 'and', 'over', 'again', '[SEP]']	[7.223185605198523e-09, 8.202132306678322e-09, 6.020194120992528e-09, 5.76544145758362e-09, 6.06686700876935e-09, 5.927277779704809e-09, 5.755651955041685e-09, 5.247462464552655e-09, 5.868220576132899e-09, 8.423750585961898e-09, 5.9791003259590525e-09, 1.1534398325352413e-08, 6.061453561301278e-09, 6.9526069346181885e-09, 5.535198521755547e-09, 5.733026942067454e-09, 6.585220369004219e-09, 5.009628267771404e-09, 7.083192699042229e-09, 5.911482858778072e-09, 6.393238827229197e-09, 1.131822324751397e-08, 5.7668820829803735e-09, 6.594345514088218e-09, 5.549808612670404e-09, 5.466664010356226e-09, 5.641335398820502e-09, 5.387262191902664e-09, 5.920385515167936e-09, 1.0]
['[CLS]', 'the', 'rock', 'has', 'a', 'great', 'presence', 'but', 'one', 'battle', 'after', 'another', 'is', 'not', 'the', 'same', 'as', 'one', 'battle', 'followed', 'by', 'killer', 'cgi', 'effects', '[SEP]']	[3.494882321319892e-06, 2.704186954360921e-06, 3.0938970212446293e-06, 2.651706608958193e-06, 2.249817271149368e-06, 2.1994931103108684e-06, 2.2820693175162887e-06, 2.7653545657813083e-06, 2.131756673406926e-06, 2.2190811250766274e-06, 2.214235792052932e-06, 1.962973101399257e-06, 2.719357098612818e-06, 2.326704134247848e-06, 2.197664571212954e-06, 2.2713065845891833e-06, 2.7412472718424397e-06, 2.334705868634046e-06, 2.197312824137043e-06, 2.7825922188640106e-06, 2.7299327030050335e-06, 2.7967907954007387e-06, 4.586309387377696e-06, 3.10539599013282e-06, 0.9999370574951172]
['[CLS]', 'visually', 'sumptuous', 'but', 'intellectually', 'stultifying', '[SEP]']	[0.002046245615929365, 0.0020703531336039305, 0.005549640394747257, 0.0018983324989676476, 0.003646439057774842, 0.005332914064638317, 0.9794557690620422]
['[CLS]', 'so', 'young', 'so', 'smart', 'such', 'talent', 'such', 'a', 'wise', '*', '*', '*', '[SEP]']	[0.00067102414323017, 0.00065518484916538, 0.0006040061125531793, 0.0006514558917842805, 0.0006324565038084984, 0.0006479056901298463, 0.0006047669448889792, 0.000604243774432689, 0.0006473155808635056, 0.0005640844465233386, 0.0005042493576183915, 0.0005110016209073365, 0.0005641350289806724, 0.9921379685401917]
